name,category,M1,M10,M11,M12,M2,M3,M4,M5,M6,M7,M8,M9
GrandCoulee06,Hydro,102.5500031,102.5500031,102.5500031,102.5500031,102.5500031,102.5500031,102.5500031,102.5500031,102.5500031,102.5500031,102.5500031,102.5500031
GrandCoulee07,Hydro,102.5500031,102.5500031,102.5500031,102.5500031,102.5500031,102.5500031,102.5500031,102.5500031,102.5500031,102.5500031,102.5500031,102.5500031
GrandCoulee08,Hydro,102.5500031,102.5500031,102.5500031,102.5500031,102.5500031,102.5500031,102.5500031,102.5500031,102.5500031,102.5500031,102.5500031,102.5500031
GrandCoulee09,Hydro,102.5500031,102.5500031,102.5500031,102.5500031,102.5500031,102.5500031,102.5500031,102.5500031,102.5500031,102.5500031,102.5500031,102.5500031
GrandCoulee10,Hydro,102.5500031,102.5500031,102.5500031,102.5500031,102.5500031,102.5500031,102.5500031,102.5500031,102.5500031,102.5500031,102.5500031,102.5500031
GrandCoulee11,Hydro,102.5500031,102.5500031,102.5500031,102.5500031,102.5500031,102.5500031,102.5500031,102.5500031,102.5500031,102.5500031,102.5500031,102.5500031
GrandCoulee12,Hydro,102.5500031,102.5500031,102.5500031,102.5500031,102.5500031,102.5500031,102.5500031,102.5500031,102.5500031,102.5500031,102.5500031,102.5500031
GrandCoulee13,Hydro,102.5500031,102.5500031,102.5500031,102.5500031,102.5500031,102.5500031,102.5500031,102.5500031,102.5500031,102.5500031,102.5500031,102.5500031
GrandCoulee14,Hydro,102.5500031,102.5500031,102.5500031,102.5500031,102.5500031,102.5500031,102.5500031,102.5500031,102.5500031,102.5500031,102.5500031,102.5500031
GrandCoulee15,Hydro,102.5500031,102.5500031,102.5500031,102.5500031,102.5500031,102.5500031,102.5500031,102.5500031,102.5500031,102.5500031,102.5500031,102.5500031
GrandCoulee16,Hydro,102.5500031,102.5500031,102.5500031,102.5500031,102.5500031,102.5500031,102.5500031,102.5500031,102.5500031,102.5500031,102.5500031,102.5500031
GrandCoulee17,Hydro,102.5500031,102.5500031,102.5500031,102.5500031,102.5500031,102.5500031,102.5500031,102.5500031,102.5500031,102.5500031,102.5500031,102.5500031
GrandCoulee18,Hydro,102.5500031,102.5500031,102.5500031,102.5500031,102.5500031,102.5500031,102.5500031,102.5500031,102.5500031,102.5500031,102.5500031,102.5500031
GrandCoulee19,Hydro,494.0400085,494.0400085,494.0400085,494.0400085,494.0400085,494.0400085,494.0400085,494.0400085,494.0400085,494.0400085,494.0400085,494.0400085
GrandCoulee20,Hydro,494.0400085,494.0400085,494.0400085,494.0400085,494.0400085,494.0400085,494.0400085,494.0400085,494.0400085,494.0400085,494.0400085,494.0400085
GrandCoulee21,Hydro,494.0400085,494.0400085,494.0400085,494.0400085,494.0400085,494.0400085,494.0400085,494.0400085,494.0400085,494.0400085,494.0400085,494.0400085
GrandCoulee22,Hydro,662.8300171,662.8300171,662.8300171,662.8300171,662.8300171,662.8300171,662.8300171,662.8300171,662.8300171,662.8300171,662.8300171,662.8300171
GrandCoulee23,Hydro,662.8300171,662.8300171,662.8300171,662.8300171,662.8300171,662.8300171,662.8300171,662.8300171,662.8300171,662.8300171,662.8300171,662.8300171
GrandCoulee24,Hydro,662.8300171,662.8300171,662.8300171,662.8300171,662.8300171,662.8300171,662.8300171,662.8300171,662.8300171,662.8300171,662.8300171,662.8300171
Green_Peter_1,Hydro_FixedDispatch,40,43,44.5,43.5,22,22.5,43.5,44,43,43.5,45,43
Green_Peter_2,Hydro_FixedDispatch,40,43,44.5,43.5,22,22.5,43.5,44,43,43.5,45,43
Green_Springs,Hydro_ZeroK,17.20000076,17.20000076,17.20000076,17.20000076,17.20000076,17.20000076,17.20000076,17.20000076,17.20000076,17.20000076,17.20000076,17.20000076
GreenMountain1,Hydro_FixedDispatch,2,5,3.5,3,1.5,2,2.5,3,0.01,0.01,5,6.5
GreenMountain2,Hydro_FixedDispatch,2,5,3.5,3,1.5,2,2.5,3,0.01,0.01,5,6.5
GregAvenue1,Hydro_ZeroK,0.5,0.409999996,0.460000008,0.49000001,0.50999999,0.479999989,0.50999999,0.699999988,0.680000007,0.620000005,0.50999999,0.409999996
Grizzly_NA1,LCGS_CA_hydro,7.650000095,9.899999619,17.70000076,21.05999947,16.31999969,29.23999977,17.04999924,21.52000046,15.14999962,6.739999771,5.510000229,7.840000153
Gross_Hydro,Hydro_FixedDispatch,7.800000191,7.800000191,7.800000191,7.800000191,7.800000191,7.800000191,7.800000191,7.800000191,7.800000191,7.800000191,7.800000191,7.800000191
Guernsey_1,Hydro_ZeroK,3.200000048,3.200000048,3.200000048,3.200000048,3.200000048,3.200000048,3.200000048,3.200000048,3.200000048,3.200000048,3.200000048,3.200000048
Guernsey_2,Hydro_ZeroK,3.200000048,3.200000048,3.200000048,3.200000048,3.200000048,3.200000048,3.200000048,3.200000048,3.200000048,3.200000048,3.200000048,3.200000048
H_M_Jackson_1,Hydro,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5
H_M_Jackson_2,Hydro,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5
H_M_Jackson_3,Hydro,8.399999619,8.399999619,8.399999619,8.399999619,8.399999619,8.399999619,8.399999619,8.399999619,8.399999619,8.399999619,8.399999619,8.399999619
H_M_Jackson_4,Hydro,8.399999619,8.399999619,8.399999619,8.399999619,8.399999619,8.399999619,8.399999619,8.399999619,8.399999619,8.399999619,8.399999619,8.399999619
Haas1,Hydro,72,72,72,72,72,72,72,72,76.58999634,72,72,72
Haas2,Hydro,72,72,72,72,72,72,72,72,76.58999634,72,72,72
Hailey_Cspp_1,Hydro_FixedDispatch,0.059999999,0.059999999,0.059999999,0.059999999,0.059999999,0.059999999,0.059999999,0.059999999,0.059999999,0.059999999,0.059999999,0.059999999
Haiwee_1,Hydro_ZeroK,1.389999986,1.159999967,1.279999971,1.379999995,1.419999957,1.340000033,1.429999948,1.950000048,1.899999976,1.730000019,1.440000057,1.149999976
Haiwee_2,Hydro_ZeroK,1.389999986,1.159999967,1.279999971,1.379999995,1.419999957,1.340000033,1.429999948,1.950000048,1.899999976,1.730000019,1.440000057,1.149999976
Halsey_1,Hydro_FixedDispatch,9.789999962,8.890000343,8.579999924,11.52999973,9.510000229,9.390000343,9.659999847,11.22999954,11,11.21000004,9.699999809,10.5
HamiltonBranch1,Hydro_FixedDispatch,0.920000017,1.190000057,2.119999886,2.529999971,1.960000038,3.50999999,2.049999952,2.579999924,1.820000052,0.810000002,0.660000026,0.939999998
HamiltonBranch2,Hydro_FixedDispatch,0.920000017,1.190000057,2.119999886,2.529999971,1.960000038,3.50999999,2.049999952,2.579999924,1.820000052,0.810000002,0.660000026,0.939999998
Hatchet_Creek,Hydro_FixedDispatch,1.769999981,1.960000038,2.00999999,2.599999905,2.190000057,2.430000067,4.039999962,5.639999866,6.050000191,8,6.010000229,3.730000019
HatCreek1,LCGS_CA_hydro,2.960000038,2.690000057,3.519999981,4.550000191,3.049999952,3.180000067,4.809999943,6.78000021,7.28000021,5.900000095,4.809999943,3.00999999
HatCreek2,LCGS_CA_hydro,2.960000038,2.690000057,3.519999981,4.550000191,3.049999952,3.180000067,4.809999943,6.78000021,7.28000021,5.900000095,4.809999943,3.00999999
HatCreekSmlAgg1,LCGS_CA_hydro,0.699999988,0.629999995,0.829999983,1.070000052,0.720000029,0.75,1.129999995,1.600000024,1.710000038,1.389999986,1.129999995,0.709999979
HatCreekSmlAgg2,LCGS_CA_hydro,0.49000001,0.439999998,0.579999983,0.75,0.5,0.519999981,0.790000021,1.120000005,1.200000048,0.970000029,0.790000021,0.5
HatCreekSmlAgg3,LCGS_CA_hydro,0.170000002,0.159999996,0.209999993,0.270000011,0.180000007,0.189999998,0.280000001,0.400000006,0.430000007,0.349999994,0.280000001,0.180000007
Hauer_Creek_1,Hydro_ZeroK,2.369999886,2.369999886,2.369999886,2.369999886,2.369999886,2.369999886,2.369999886,2.369999886,2.369999886,2.369999886,2.369999886,2.369999886
Hauser_HAU1,Hydro,2.799999952,2.799999952,2.799999952,2.799999952,2.799999952,2.799999952,2.799999952,2.799999952,2.799999952,2.799999952,2.799999952,2.799999952
Hauser_HAU2,Hydro,2.799999952,2.799999952,2.799999952,2.799999952,2.799999952,2.799999952,2.799999952,2.799999952,2.799999952,2.799999952,2.799999952,2.799999952
Hauser_HAU3,Hydro,2.799999952,2.799999952,2.799999952,2.799999952,2.799999952,2.799999952,2.799999952,2.799999952,2.799999952,2.799999952,2.799999952,2.799999952
Hauser_HAU4,Hydro,2.799999952,2.799999952,2.799999952,2.799999952,2.799999952,2.799999952,2.799999952,2.799999952,2.799999952,2.799999952,2.799999952,2.799999952
Hauser_HAU5,Hydro,2.799999952,2.799999952,2.799999952,2.799999952,2.799999952,2.799999952,2.799999952,2.799999952,2.799999952,2.799999952,2.799999952,2.799999952
Hauser_HAU6,Hydro,3,3,3,3,3,3,3,3,3,3,3,3
Haypress_LGEN,LCGS_CA_hydro,6.800000191,6.170000076,5.960000038,8.010000229,6.610000134,6.53000021,6.710000038,7.800000191,7.639999866,7.789999962,6.739999771,7.289999962
Haypress_UGEN,LCGS_CA_hydro,6.800000191,6.170000076,5.960000038,8.010000229,6.610000134,6.53000021,6.710000038,7.800000191,7.639999866,7.789999962,6.739999771,7.289999962
Hazelton_B1,Hydro_ZeroK,3.799999952,3.799999952,3.799999952,3.799999952,3.799999952,3.799999952,3.799999952,3.799999952,3.799999952,3.799999952,3.799999952,3.799999952
Hazelton_B2,Hydro_ZeroK,3.799999952,3.799999952,3.799999952,3.799999952,3.799999952,3.799999952,3.799999952,3.799999952,3.799999952,3.799999952,3.799999952,3.799999952
Headgate_Rock_1,Hydro,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5
Headgate_Rock_2,Hydro,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5
Headgate_Rock_3,Hydro,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5
HeartMountain,Hydro_ZeroK,5,5,5,5,5,5,5,5,5,5,5,5
Hell_Hole,Hydro_FixedDispatch,0.349999994,0.400000006,0.239999995,0.239999995,0.349999994,0.340000004,0.300000012,0.310000002,0.230000004,0.270000011,0.25,0.25
Hellroaring1,Hydro_FixedDispatch,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003
Hellroaring2,Hydro_FixedDispatch,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003
Hells_Canyon_1,Hydro,150,150,150,150,150,150,150,150,150,150,150,150
Hells_Canyon_2,Hydro,150,150,150,150,150,150,150,150,150,150,150,150
Hells_Canyon_3,Hydro,150,150,150,150,150,150,150,150,150,150,150,150
Hickman_1,LCGS_CA_hydro,0,0.050000001,0,0,0.129999995,0.219999999,0.310000002,0.270000011,0.270000011,0.319999993,0.239999995,0.150000006
Hickman_2,LCGS_CA_hydro,0,0.050000001,0,0,0.129999995,0.219999999,0.310000002,0.270000011,0.270000011,0.319999993,0.239999995,0.150000006
Hillcrest_PS,Hydro_ZeroK,2,2,2,2,2,2,2,2,2,2,2,2
HillsCreek1,Hydro_FixedDispatch,12.5,17.5,16.5,16,5,3.5,5.5,8.5,10,11,9,9.5
HillsCreek2,Hydro_FixedDispatch,12.5,17.5,16.5,16,5,3.5,5.5,8.5,10,11,9,9.5
Holter_HOL1,Hydro_ZeroK,9.600000381,9.600000381,9.600000381,9.600000381,9.600000381,9.600000381,9.600000381,9.600000381,9.600000381,9.600000381,9.600000381,9.600000381
Holter_HOL2,Hydro_ZeroK,9.600000381,9.600000381,9.600000381,9.600000381,9.600000381,9.600000381,9.600000381,9.600000381,9.600000381,9.600000381,9.600000381,9.600000381
Holter_HOL3,Hydro_ZeroK,9.600000381,9.600000381,9.600000381,9.600000381,9.600000381,9.600000381,9.600000381,9.600000381,9.600000381,9.600000381,9.600000381,9.600000381
Holter_HOL4,Hydro_ZeroK,9.600000381,9.600000381,9.600000381,9.600000381,9.600000381,9.600000381,9.600000381,9.600000381,9.600000381,9.600000381,9.600000381,9.600000381
Hoover_Dam_A1,Hydro,130,130,130,130,130,130,130,130,130,130,130,130
Hoover_Dam_A2,Hydro,130,130,130,130,130,130,130,130,130,130,130,130
Hoover_Dam_A3,Hydro,130,130,130,130,130,130,130,130,130,130,130,130
Hoover_Dam_A4,Hydro,130,130,130,130,130,130,130,130,130,130,130,130
Hoover_Dam_A5,Hydro,127,127,127,127,127,127,127,127,127,127,127,127
Hoover_Dam_A6,Hydro,130,130,130,130,130,130,130,130,130,130,130,130
Hoover_Dam_A7,Hydro,130,130,130,130,130,130,130,130,130,130,130,130
Hoover_Dam_A8,Hydro,61.5,61.5,61.5,61.5,61.5,61.5,61.5,61.5,61.5,61.5,61.5,61.5
Hoover_Dam_A9,Hydro,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5
Hoover_Dam_N1,Hydro,130,130,130,130,130,130,130,130,130,130,130,130
Hoover_Dam_N2,Hydro,130,130,130,130,130,130,130,130,130,130,130,130
Hoover_Dam_N3,Hydro,130,130,130,130,130,130,130,130,130,130,130,130
Hoover_Dam_N4,Hydro,130,130,130,130,130,130,130,130,130,130,130,130
Hoover_Dam_N5,Hydro,130,130,130,130,130,130,130,130,130,130,130,130
Hoover_Dam_N6,Hydro,130,130,130,130,130,130,130,130,130,130,130,130
Hoover_Dam_N7,Hydro,127,127,127,127,127,127,127,127,127,127,127,127
Hoover_Dam_N8,Hydro,130,130,130,130,130,130,130,130,130,130,130,130
Horse_Mesa_HM1,Hydro_FixedDispatch,9.899999619,9.899999619,9.899999619,9.899999619,9.899999619,9.899999619,9.899999619,9.899999619,9.899999619,9.899999619,9.899999619,9.899999619
Horse_Mesa_HM2,Hydro_FixedDispatch,9.899999619,9.899999619,9.899999619,9.899999619,9.899999619,9.899999619,9.899999619,9.899999619,9.899999619,9.899999619,9.899999619,9.899999619
Horse_Mesa_HM3,Hydro_FixedDispatch,9.899999619,9.899999619,9.899999619,9.899999619,9.899999619,9.899999619,9.899999619,9.899999619,9.899999619,9.899999619,9.899999619,9.899999619
HorseshoBendHY1,Hydro_ZeroK,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75
HorseshoBendHY2,Hydro_ZeroK,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75
Horseshoe1_HY1,Hydro,5,5,5,5,5,5,5,5,5,5,5,5
Horseshoe2_HY2,Hydro,3,3,3,3,3,3,3,3,3,3,3,3
Horseshoe3_HY3,Hydro,3,3,3,3,3,3,3,3,3,3,3,3
Horseshoe4_HY4,Hydro,5,5,5,5,5,5,5,5,5,5,5,5
Humboldt_QF,Hydro_FixedDispatch,0.050000001,0.050000001,0.050000001,0.050000001,0.050000001,0.050000001,0.050000001,0.050000001,0.050000001,0.050000001,0.050000001,0.050000001
Hungry_Horse_1,Hydro_FixedDispatch,22.5,29.5,27.5,21,9.75,9,64,63.25,88,63.5,46,20.5
Hungry_Horse_2,Hydro_FixedDispatch,22.5,29.5,27.5,21,9.75,9,64,63.25,88,63.5,46,20.5
Hungry_Horse_3,Hydro_FixedDispatch,22.5,29.5,27.5,21,9.75,9,64,63.25,88,63.5,46,20.5
Hungry_Horse_4,Hydro_FixedDispatch,22.5,29.5,27.5,21,9.75,9,64,63.25,88,63.5,46,20.5
HutchinsnCreek1,Hydro_ZeroK,1,1,1,1,1,1,1,1,1,1,1,1
Hystad_Creek_1,Hydro_ZeroK,2.970000029,2.970000029,2.970000029,2.970000029,2.970000029,2.970000029,2.970000029,2.970000029,2.970000029,2.970000029,2.970000029,2.970000029
Hystad_Creek_2,Hydro_ZeroK,2.970000029,2.970000029,2.970000029,2.970000029,2.970000029,2.970000029,2.970000029,2.970000029,2.970000029,2.970000029,2.970000029,2.970000029
Ice_Harbor_1,Hydro_FixedDispatch,78.93000031,45.13999939,59.77999878,85.33999634,56.06999969,75.45999908,73.56999969,93.27999878,78.19999695,66.37999725,17.29999924,49.13000107
Ice_Harbor_2,Hydro_FixedDispatch,78.93000031,45.13999939,59.77999878,85.33999634,56.06999969,75.45999908,73.56999969,93.27999878,78.19999695,66.37999725,17.29999924,49.13000107
Ice_Harbor_3,Hydro_FixedDispatch,78.93000031,45.13999939,59.77999878,85.33999634,56.06999969,75.45999908,73.56999969,93.27999878,78.19999695,66.37999725,17.29999924,49.13000107
Ice_Harbor_4,Hydro_FixedDispatch,97.33999634,55.68000031,73.73000336,105.25,69.15000153,93.06999969,90.73000336,115.0400009,96.44999695,81.87000275,21.34000015,60.59000015
Ice_Harbor_5,Hydro_FixedDispatch,97.33999634,55.68000031,73.73000336,105.25,69.15000153,93.06999969,90.73000336,115.0400009,96.44999695,81.87000275,21.34000015,60.59000015
Ice_Harbor_6,Hydro_FixedDispatch,97.33999634,55.68000031,73.73000336,105.25,69.15000153,93.06999969,90.73000336,115.0400009,96.44999695,81.87000275,21.34000015,60.59000015
Idylwilde_1,Hydro_FixedDispatch,0.449999988,0.449999988,0.449999988,0.449999988,0.449999988,0.449999988,0.449999988,0.449999988,0.449999988,0.449999988,0.449999988,0.449999988
Idylwilde_2,Hydro_FixedDispatch,0.449999988,0.449999988,0.449999988,0.449999988,0.449999988,0.449999988,0.449999988,0.449999988,0.449999988,0.449999988,0.449999988,0.449999988
IID_Drop_2_1,LCGS_CA_hydro,0.779999971,2.089999914,1.879999995,1.070000052,2.75,2.380000114,3.25999999,3.769999981,3.089999914,3.359999895,3.170000076,2.24000001
IID_Drop_2_2,LCGS_CA_hydro,0.779999971,2.089999914,1.879999995,1.070000052,2.75,2.380000114,3.25999999,3.769999981,3.089999914,3.359999895,3.170000076,2.24000001
IID_Drop_3_1,LCGS_CA_hydro,0.75,2,1.799999952,1.029999971,2.640000105,2.279999971,3.130000114,3.619999886,2.970000029,3.220000029,3.039999962,2.160000086
IID_Drop_3_2,LCGS_CA_hydro,0.779999971,2.089999914,1.879999995,1.070000052,2.75,2.380000114,3.25999999,3.769999981,3.089999914,3.359999895,3.170000076,2.24000001
IID_Drop_4_1,LCGS_CA_hydro,10,10,10,10,10,10,10,10,10,10,10,10
IID_Drop_4_2,LCGS_CA_hydro,9.600000381,9.600000381,9.600000381,9.600000381,9.600000381,9.600000381,9.600000381,9.600000381,9.600000381,9.600000381,9.600000381,9.600000381
IID_Drop_5_1,Hydro_ZeroK,0.310000002,0.829999983,0.75,0.430000007,1.100000024,0.949999988,1.299999952,1.50999999,1.24000001,1.340000033,1.269999981,0.899999976
IID_Drop_5_2,Hydro_ZeroK,0.310000002,0.829999983,0.75,0.430000007,1.100000024,0.949999988,1.299999952,1.50999999,1.24000001,1.340000033,1.269999981,0.899999976
IID_Drop1-1,LCGS_CA_hydro,0.300000012,0.790000021,0.709999979,0.409999996,1.039999962,0.899999976,1.24000001,1.429999948,1.169999957,1.279999971,1.200000048,0.850000024
IIDDrop1-2,LCGS_CA_hydro,0.300000012,0.790000021,0.709999979,0.409999996,1.039999962,0.899999976,1.24000001,1.429999948,1.169999957,1.279999971,1.200000048,0.850000024
IIDDrop1-3,LCGS_CA_hydro,0.300000012,0.790000021,0.709999979,0.409999996,1.039999962,0.899999976,1.24000001,1.429999948,1.169999957,1.279999971,1.200000048,0.850000024
IndianValley,LCGS_CA_hydro,2.869999886,2.130000114,3.029999971,2.349999905,3.819999933,3.869999886,3.890000105,3.880000114,2.420000076,2.380000114,2.200000048,2.059999943
Inskip_1,LCGS_CA_hydro,6.320000172,4.650000095,7.130000114,7.53000021,7.309999943,7.170000076,7.539999962,8,7.949999809,7.300000191,4.920000076,4.550000191
Interlakes_1,Hydro,5,5,5,5,5,5,5,5,5,5,5,5
Iron_Gate,HydroRPS,18,18,18,18,18,18,18,18,18.43000031,18,18,18
Irrican,Hydro_FixedDispatch,0.01,2.950000048,0.01,0.01,0.01,0.01,1.929999948,6.800000191,6.880000114,6.559999943,6.53000021,4.909999847
IsabellaHydroGEN1,Hydro_ZeroK,5.900000095,5.900000095,5.900000095,5.900000095,5.900000095,5.900000095,5.900000095,5.900000095,5.900000095,5.900000095,5.900000095,5.900000095
IsabellaHydroGEN2,Hydro_ZeroK,5.900000095,5.900000095,5.900000095,5.900000095,5.900000095,5.900000095,5.900000095,5.900000095,5.900000095,5.900000095,5.900000095,5.900000095
James_B_Black_1,Hydro,77.63999939,77.63999939,77.63999939,77.63999939,77.63999939,77.63999939,77.63999939,77.63999939,77.63999939,77.63999939,77.63999939,77.63999939
James_B_Black_2,Hydro,76.81999969,76.81999969,76.81999969,76.81999969,76.81999969,76.81999969,76.81999969,76.81999969,76.81999969,76.81999969,76.81999969,76.81999969
Jaybird_H1,Hydro,84.5,84.5,84.5,84.5,84.5,84.5,84.5,84.5,84.5,84.5,84.5,84.5
Jaybird_H2,Hydro,84.5,84.5,84.5,84.5,84.5,84.5,84.5,84.5,84.5,84.5,84.5,84.5
Jim_Knight_1,Hydro_FixedDispatch,0.340000004,0.340000004,0.340000004,0.340000004,0.340000004,0.340000004,0.340000004,0.340000004,0.340000004,0.340000004,0.340000004,0.340000004
John_C_Boyle_1,Hydro_FixedDispatch,29.64999962,34.06999969,59.31000137,60.56999969,51.74000168,32.18000031,53.63000107,58.04999924,33.43999863,34.06999969,34.06999969,34.06999969
John_C_Boyle_2,Hydro_FixedDispatch,28.04999924,32.22999954,56.11000061,57.29999924,48.93999863,30.44000053,50.72999954,54.90999985,31.62999916,32.22999954,32.22999954,32.22999954
JohnDay01,Hydro,127.4700012,127.4700012,127.4700012,127.4700012,127.4700012,127.4700012,127.4700012,127.4700012,127.4700012,127.4700012,127.4700012,127.4700012
JohnDay02,Hydro,127.4700012,127.4700012,127.4700012,127.4700012,127.4700012,127.4700012,127.4700012,127.4700012,127.4700012,127.4700012,127.4700012,127.4700012
JohnDay03,Hydro,127.4700012,127.4700012,127.4700012,127.4700012,127.4700012,127.4700012,127.4700012,127.4700012,127.4700012,127.4700012,127.4700012,127.4700012
JohnDay04,Hydro,127.4700012,127.4700012,127.4700012,127.4700012,127.4700012,127.4700012,127.4700012,127.4700012,127.4700012,127.4700012,127.4700012,127.4700012
JohnDay05,Hydro,127.4700012,127.4700012,127.4700012,127.4700012,127.4700012,127.4700012,127.4700012,127.4700012,127.4700012,127.4700012,127.4700012,127.4700012
JohnDay06,Hydro,127.4700012,127.4700012,127.4700012,127.4700012,127.4700012,127.4700012,127.4700012,127.4700012,127.4700012,127.4700012,127.4700012,127.4700012
JohnDay07,Hydro,127.4700012,127.4700012,127.4700012,127.4700012,127.4700012,127.4700012,127.4700012,127.4700012,127.4700012,127.4700012,127.4700012,127.4700012
JohnDay08,Hydro,127.4700012,127.4700012,127.4700012,127.4700012,127.4700012,127.4700012,127.4700012,127.4700012,127.4700012,127.4700012,127.4700012,127.4700012
