Ref ID,Plant/Unit (Short),Plant/Unit (Long),Bus #,ID,WECC Class Code,Status in GridView Model,Resource Modeling Category,TEPPC Area,TEPPC Region,County,State,Count for RPS?,Annual Energy (MWh),GV SubType,Generator Type,Primary Fuel,Hourly Profile,Hydro Region,Hydro Model,Nameplate (MW),SumCap (MW),WinCap (MW),Fuel Zone,"Commission Date","Retirement Date",Owner,"Ownership Shares","Confidential Location?","Latitude(Red=Confidential)","Longitude(Red=Confidential)",2022 PROMOD,PLANT_CODE,GENERATOR_ID,cooling,fuel E3,reported water source,waterpowercheck,
3669,Sycamore_CgnAB,Sycamore Cogeneration-GTAG,24143,1,0 (Existing),TRUE,5.Dispatchable Thermal,CISC,CA-South,Kern,CA,No,633226,CT-NatGas-Industrial,Combustion Turbine-Nat Gas-Industrial Frame,Gas-Natural Gas,N/A,N/A,N/A,75,75,75,NG_CA SJ Valley,12/1/1987,12/31/2050,Sycamore Cogeneration Co,,No,35.427481,-118.976987,SycmrCG1,50134,GTAG,None,Natural Gas,Unknown Freshwater,,
3670,Sycamore_CgnBG,Sycamore Cogeneration-GTBG,24144,2,0 (Existing),TRUE,5.Dispatchable Thermal,CISC,CA-South,Kern,CA,No,633634,CT-NatGas-Industrial,Combustion Turbine-Nat Gas-Industrial Frame,Gas-Natural Gas,N/A,N/A,N/A,75,75,75,NG_CA SJ Valley,12/1/1987,12/31/2050,Sycamore Cogeneration Co,,No,35.427481,-118.976987,SycmrCG2,50134,GTBG,None,Natural Gas,Unknown Freshwater,,
3671,Sycamore_CgnCG,Sycamore Cogeneration-GTCG,24145,3,0 (Existing),TRUE,5.Dispatchable Thermal,CISC,CA-South,Kern,CA,No,634085,CT-NatGas-Industrial,Combustion Turbine-Nat Gas-Industrial Frame,Gas-Natural Gas,N/A,N/A,N/A,75,75,75,NG_CA SJ Valley,12/1/1987,12/31/2050,Sycamore Cogeneration Co,,No,35.427481,-118.976987,SycmrCG3,50134,GTCG,None,Natural Gas,Unknown Freshwater,,
3672,Sycamore_CgnDG,Sycamore Cogeneration-GTDG,24146,4,0 (Existing),TRUE,5.Dispatchable Thermal,CISC,CA-South,Kern,CA,No,634559,CT-NatGas-Industrial,Combustion Turbine-Nat Gas-Industrial Frame,Gas-Natural Gas,N/A,N/A,N/A,75,75,75,NG_CA SJ Valley,12/1/1987,12/31/2050,Sycamore Cogeneration Co,,No,35.427481,-118.976987,SycmrCG4,50134,GTDG,None,Natural Gas,Unknown Freshwater,,
3673,Swift_1_HY11,Swift 1-HY11,45544,1,0 (Existing),TRUE,2.Hourly Hydro,PACW,NWPP,Skamania,WA,No,176861,Hydro,Hydro,Water,HY_Swift1_2024[05],Northwest,UseGivenSchedule,80,80,80,DefaultFuel,12/1/1958,12/31/2050,PacifiCorp,,No,46.04583,-122.30899,SWIFT1,3850,HY11,None,Hydropower,Surface Water,1,
3674,Swift_1_HY12,Swift 1-HY12,45545,1,0 (Existing),TRUE,2.Hourly Hydro,PACW,NWPP,Skamania,WA,No,176861,Hydro,Hydro,Water,HY_Swift1_2024[05],Northwest,UseGivenSchedule,80,80,80,DefaultFuel,12/2/1958,12/31/2050,PacifiCorp,,No,46.04583,-122.30899,SWIFT1,3850,HY12,None,Hydropower,Surface Water,1,
3675,Swift_1_HY13,Swift 1-HY13,45546,1,0 (Existing),TRUE,2.Hourly Hydro,PACW,NWPP,Skamania,WA,No,176861,Hydro,Hydro,Water,HY_Swift1_2024[05],Northwest,UseGivenSchedule,80,80,80,DefaultFuel,12/3/1958,12/31/2050,PacifiCorp,,No,46.04583,-122.30899,SWIFT1,3850,HY13,None,Hydropower,Surface Water,1,
3676,Swift_2_21,Swift 2-21,45541,1,0 (Existing),TRUE,3.PLFHTC Hydro,PACW,NWPP,Cowlitz,WA,No,109904,Hydro,Hydro,Water,NA,Northwest,HTC,35,35,35,DefaultFuel,1/1/1959,12/31/2050,PacifiCorp,,No,46.063592,-122.266377,SWIFT2,6265,21,Recirculating,Coal,Surface Water,0,
3677,Swift_2_22,Swift 2-22,45542,1,0 (Existing),TRUE,3.PLFHTC Hydro,PACW,NWPP,Cowlitz,WA,No,109904,Hydro,Hydro,Water,NA,Northwest,HTC,35,35,35,DefaultFuel,12/1/1958,12/31/2050,PacifiCorp,,No,46.063592,-122.266377,SWIFT2,6265,22,Recirculating,Coal,Surface Water,0,
3678,SwanHillsSagCC,Swan Hills Sagitawah-1,54153,C7,3 (Future-Planned),TRUE,5.Dispatchable Thermal,AESO,Alberta,??,AB,No,302216,CCWhole-SynGas,Combined Cycle-Whole Plant-SynGasViaCoal,Gas-Synthetic via Coal,N/A,N/A,N/A,75,75,75,Synthetic Gas,10/1/2015,12/31/2050,Alberta Int. Electric System,,No,52.7669837,-114.023529,??,,,#N/A,#N/A,#N/A,,
3679,SwanHillsSagCT,Swan Hills Sagitawah Generating Facility-2,54153,C8,3 (Future-Planned),TRUE,5.Dispatchable Thermal,AESO,Alberta,??,AB,No,237357,CT-SynGas,Combustion Turbine-Synth Gas,Gas-Synthetic via Coal,N/A,N/A,N/A,344,344,344,Synthetic Gas,10/1/2015,12/31/2050,??,,No,52.7669837,-114.023529,??,,,#N/A,#N/A,#N/A,,
3680,Swan_Falls_1,Swan Falls-1,60331,1,0 (Existing),TRUE,3.PLFHTC Hydro,IPTV,Basin,Ada,ID,No,59926,Hydro,Hydro,Water,NA,Northwest,PLF,12.5,12.5,12.5,DefaultFuel,3/1/1994,12/31/2050,Idaho Power Co,,No,43.240452,-116.37494,SWANFALL,819,1,None,Hydropower,Surface Water,1,
3681,Swan_Falls_2,Swan Falls-2,60331,2,0 (Existing),TRUE,3.PLFHTC Hydro,IPTV,Basin,Ada,ID,No,59926,Hydro,Hydro,Water,NA,Northwest,PLF,12.5,12.5,12.5,DefaultFuel,5/1/1994,12/31/2050,Idaho Power Co,,No,43.240452,-116.37494,SWANFALL,819,2,None,Hydropower,Surface Water,1,
3684,zySutterEnergyCC-CT1,Sutter Energy Center-CT01,37521,1,0 (Existing),FALSE,7.Plant Parts,CIPV,CA-North,??,CA,No,0,CCPart-NatGas-Industrial,Combined Cycle-Gas Part-Industrial Frame,Gas-Natural Gas,None,N/A,N/A,212,212,212,NG_CA PGaE BB,8/1/2001,12/31/2050,Calpine Corp-Sutter,,No,39.051113,-121.689772,N/A,55112,CT01,Dry Cooled,Natural Gas,Groundwater,,
3685,zySutterEnergyCC-CT2,Sutter Energy Center-CT02,37522,2,0 (Existing),FALSE,7.Plant Parts,CIPV,CA-North,??,CA,No,0,CCPart-NatGas-Industrial,Combined Cycle-Gas Part-Industrial Frame,Gas-Natural Gas,None,N/A,N/A,212,212,212,NG_CA PGaE BB,8/1/2001,12/31/2050,Calpine Corp-Sutter,,No,39.051113,-121.689772,N/A,55112,CT02,Dry Cooled,Natural Gas,Groundwater,,
3686,zySutterEnergyCC-ST1,Sutter Energy Center-ST01,37523,3,0 (Existing),FALSE,7.Plant Parts,CIPV,CA-North,??,CA,No,0,CCPart-Steam,Combined Cycle-Steam Part,Waste Heat,None,N/A,N/A,212,212,212,Waste_Heat,8/1/2001,12/31/2050,Calpine Corp-Sutter,,No,39.051113,-121.689772,N/A,55112,ST01,Dry Cooled,Natural Gas,Groundwater,,
3688,SunshineCO,Sunshine Hydro-1,70423,NT,0 (Existing),TRUE,"2-3. Hydro (TBD, Hourly or PLF/HTC)",PSCO,RMPA,??,CO,No,2357,Hydro,Hydro,Water,HY_Generic_2024[Keswick05],East,UseGivenSchedule,0.7,0.7,0.7,DefaultFuel,9/1/1987,4/15/2030,,,No,39.24935661,-104.5287776,N/A,,,#N/A,#N/A,#N/A,#N/A,
3689,SunsetReservoir,Sunset Reservoir North Basin-1,33206,C1,0 (Existing),TRUE,1.Hourly Renewable,CIPV,CA-North,San Francisco,CA,Yes,9304,SolarPV-NonTracking,SolarPV-Non-Tracking,Sun,PV-Fixed_CA_NO_2024[05],N/A,N/A,4.5,4.5,4.5,DefaultFuel,10/29/2010,12/31/2050,"RE SFCity1, LP",,No,37.75214,-122.481729,??,57559,1,None,Biomass,Unknown Freshwater,,
3690,SEGS_I_GEN1,SEGS I-GEN1,24751,1,0 (Existing),TRUE,1.Hourly Renewable,CISC,CA-South,??,CA,Yes,32479,SolarThermal-CSP0,Solar Thermal-No Storage (CSP0),Sun,CSP0_CA_SO_2024[05],N/A,N/A,14.2,14.2,14.2,DefaultFuel,1/1/1984,12/31/2050,Sunray Operating Services LLC,,No,34.864491,-116.891965,SEGS I,10437,GEN1,Recirculating,Solar,Groundwater,,
3691,SEGS_II_GEN1,SEGS II-GEN1,24752,2,0 (Existing),TRUE,1.Hourly Renewable,CISC,CA-South,??,CA,Yes,100183,SolarThermal-CSP0,Solar Thermal-No Storage (CSP0),Sun,CSP0_CA_SO_2024[05],N/A,N/A,43.8,43.8,43.8,DefaultFuel,11/2/1984,12/31/2050,Sunray Operating Services LLC,,No,34.864491,-116.891965,SEGS II,10438,GEN1,Recirculating,Solar,Groundwater,,
3692,SEGS_III_GEN1,SEGS III-GEN1,24754,3,0 (Existing),TRUE,1.Hourly Renewable,CISC,CA-South,??,CA,Yes,78243,SolarThermal-CSP0,Solar Thermal-No Storage (CSP0),Sun,CSP0_CA_CE_2024[05],N/A,N/A,34.2,34.2,34.2,DefaultFuel,1/1/1986,12/31/2050,FPL Energy Operating Services Inc - SEGS,,No,35.00311,-117.544593,LUZ 3-7,10439,GEN1,Recirculating,Solar,Municipal,,
3693,SEGS_IV_GEN1,SEGS IV-GEN1,24755,4,0 (Existing),TRUE,1.Hourly Renewable,CISC,CA-South,??,CA,Yes,78243,SolarThermal-CSP0,Solar Thermal-No Storage (CSP0),Sun,CSP0_CA_CE_2024[05],N/A,N/A,34.2,34.2,34.2,DefaultFuel,1/1/1986,12/31/2050,FPL Energy Operating Services Inc - SEGS,,No,35.00311,-117.544593,LUZ 3-7,10440,GEN1,Recirculating,Solar,Municipal,,
3694,SEGS_V_GEN1,SEGS V-GEN1,24756,5,0 (Existing),TRUE,1.Hourly Renewable,CISC,CA-South,??,CA,Yes,80073,SolarThermal-CSP0,Solar Thermal-No Storage (CSP0),Sun,CSP0_CA_CE_2024[05],N/A,N/A,35,35,35,DefaultFuel,1/1/1986,12/31/2050,FPL Energy Operating Services Inc - SEGS,,No,35.00311,-117.544593,LUZ 3-7,10441,GEN1,Recirculating,Solar,Municipal,,
3695,SEGS_VI_GEN1,SEGS VI-GEN1,24757,6,0 (Existing),TRUE,1.Hourly Renewable,CISC,CA-South,??,CA,Yes,80073,SolarThermal-CSP0,Solar Thermal-No Storage (CSP0),Sun,CSP0_CA_CE_2024[05],N/A,N/A,35,35,35,DefaultFuel,1/1/1986,12/31/2050,FPL Energy Operating Services Inc - SEGS,,No,35.00311,-117.544593,LUZ 3-7,10442,GEN1,Recirculating,Solar,Municipal,,
3696,SEGS_VII_GEN1,SEGS VII-GEN1,24758,7,0 (Existing),TRUE,1.Hourly Renewable,CISC,CA-South,??,CA,Yes,80073,SolarThermal-CSP0,Solar Thermal-No Storage (CSP0),Sun,CSP0_CA_CE_2024[05],N/A,N/A,35,35,35,DefaultFuel,1/1/1986,12/31/2050,FPL Energy Operating Services Inc - SEGS,,No,35.00311,-117.544593,LUZ 3-7,10443,GEN1,Recirculating,Solar,Municipal,,
3697,SEGS_VIII_GEN1,SEGS VIII-GEN1,24737,8,0 (Existing),TRUE,1.Hourly Renewable,CISC,CA-South,??,CA,Yes,127214,SolarThermal-CSP0,Solar Thermal-No Storage (CSP0),Sun,CSP0_CA_CE_2024[05],N/A,N/A,92,92,92,DefaultFuel,1/1/1986,12/31/2050,FPL Energy Operating Services Inc - SEGS,,No,35.068858,-117.312379,LUZ 8-9,10444,GEN1,Recirculating,Solar,Groundwater,,
3698,SEGS_IX_GEN1,SEGS IX-GEN1,24738,9,0 (Existing),TRUE,1.Hourly Renewable,CISC,CA-South,??,CA,Yes,126104,SolarThermal-CSP0,Solar Thermal-No Storage (CSP0),Sun,CSP0_CA_CE_2024[05],N/A,N/A,92,92,92,DefaultFuel,1/1/1986,12/31/2050,FPL Energy Operating Services Inc - SEGS,,No,35.068858,-117.312379,LUZ 8-9,10446,GEN1,Recirculating,Solar,Groundwater,,
3699,SunPeak_Solar_1,SunPeak Solar-1,21048,A8,0 (Existing),TRUE,1.Hourly Renewable,IID,CA-South,??,CA,Yes,48206,SolarPV-NonTracking,SolarPV-Non-Tracking,Sun,PV-Fixed_CA_SO_2024[05],N/A,N/A,20,20,20,DefaultFuel,6/1/2012,12/31/2042,,,No,32.80627839,-115.3534323,Solar Photovoltaic,,,#N/A,#N/A,#N/A,,
3700,Sunnyside_Cgn,Sunnyside Cogen Associates-GEN1,66445,1,0 (Existing),TRUE,5.Dispatchable Thermal,PAUT,Basin,??,UT,No,244739,ST-Coal,Steam Turbine-Coal,Coal-Other,N/A,N/A,N/A,58.1,58.1,58.1,Coal_UT,2/1/1993,12/31/2050,Sunnyside Cogeneration Assoc,,No,39.548882,-110.400603,Sunnysd1,50951,GEN1,Recirculating,Coal,Surface Water,,
3701,SunE_EPE1,SunE EPE1 LLC-1,11273,1,0 (Existing),TRUE,1.Hourly Renewable,EPE,AZ-NM-NV,Dona Ana,NM,Yes,28076,SolarPV-Tracking,SolarPV-Tracking,Sun,PV-Tracking_NM_SO_2024[05],N/A,N/A,10,10,10,DefaultFuel,4/30/2012,4/30/2032,SunE EPE1 LLC,,No,32.030044,-106.344602,??,57986,1,None,Biomass,Unknown Freshwater,,
3702,SunE_EPE2,SunE EPE2 LLC-1,11272,1,0 (Existing),TRUE,1.Hourly Renewable,EPE,AZ-NM-NV,Dona Ana,NM,Yes,33691,SolarPV-Tracking,SolarPV-Tracking,Sun,PV-Tracking_NM_SO_2024[05],N/A,N/A,12,12,12,DefaultFuel,3/31/2012,3/31/2032,SunE EPE2 LLC,,No,32.25852,-106.909739,??,57985,1,None,Biomass,Unknown Freshwater,,
3703,SundanceAB1,SUNDANCE1-1,54129,1,0 (Existing),TRUE,5.Dispatchable Thermal,AESO,Alberta,??,AB,No,0,ST-Coal,Steam Turbine-Coal,Coal-Sub,N/A,N/A,N/A,280,280,280,Coal_Alberta,1/1/1970,12/1/2019,??,,No,52.7669837,-114.023529,Sundanc1,,,#N/A,#N/A,#N/A,,
3704,SundanceAB2,SUNDANCE2-2,54338,2,0 (Existing),TRUE,5.Dispatchable Thermal,AESO,Alberta,??,AB,No,0,ST-Coal,Steam Turbine-Coal,Coal-Sub,N/A,N/A,N/A,280,280,280,Coal_Alberta,1/1/1973,12/1/2019,??,,No,52.7669837,-114.023529,Sundanc2,,,#N/A,#N/A,#N/A,,
3705,SundanceAB3,SUNDANCE3-3,54130,3,0 (Existing),TRUE,5.Dispatchable Thermal,AESO,Alberta,??,AB,No,2866328,ST-Coal,Steam Turbine-Coal,Coal-Sub,N/A,N/A,N/A,353,353,353,Coal_Alberta,1/1/1976,12/1/2026,Alberta Int. Electric System,,YES,Confidential,Confidential,Sundanc3,,,#N/A,#N/A,#N/A,,
3706,SundanceAB4,SUNDANCE4-4,54342,4A,0 (Existing),TRUE,5.Dispatchable Thermal,AESO,Alberta,??,AB,No,3231340,ST-Coal,Steam Turbine-Coal,Coal-Sub,N/A,N/A,N/A,406,406,406,Coal_Alberta,9/1/2007,12/1/2027,Alberta Int. Electric System,,YES,Confidential,Confidential,Sundanc4,,,#N/A,#N/A,#N/A,,
3707,SundanceAB5,SUNDANCE5-5,54345,5A,0 (Existing),TRUE,5.Dispatchable Thermal,AESO,Alberta,??,AB,No,3244030,ST-Coal,Steam Turbine-Coal,Coal-Sub,N/A,N/A,N/A,406,406,406,Coal_Alberta,10/1/2009,12/1/2028,Alberta Int. Electric System,,YES,Confidential,Confidential,Sundanc5,,,#N/A,#N/A,#N/A,,
3708,SundanceAB6,SUNDANCE6-1,54350,6A,0 (Existing),TRUE,5.Dispatchable Thermal,AESO,Alberta,??,AB,No,3236070,ST-Coal,Steam Turbine-Coal,Coal-Sub,N/A,N/A,N/A,401,401,401,Coal_Alberta,10/1/2001,12/1/2029,Alberta Int. Electric System,,YES,Confidential,Confidential,Sundanc6,,,#N/A,#N/A,#N/A,,
3709,SundanceAB-CC-Total,Sundance 7-1,54135,T1,4 (Future-Conceptual),TRUE,5.Dispatchable Thermal,AESO,Alberta,??,AB,No,5269580,CCWhole-NatGas-Industrial,Combined Cycle-Whole Plant-Industrial Frame,Gas-Natural Gas,N/A,N/A,N/A,850,850,850,NG_AB,5/1/2018,12/31/2050,Alberta Int. Electric System,,No,52.7669837,-114.023529,Sundance 7 CC,,,#N/A,#N/A,#N/A,,
3710,SundanceAZ01,Sundance-CT1,14990,1,0 (Existing),TRUE,5.Dispatchable Thermal,AZPS,AZ-NM-NV,Pinal,AZ,No,0,CT-NatGas-Aero,Combustion Turbine-Nat Gas-Aero Derivative,Gas-Natural Gas,N/A,N/A,N/A,60.5,60.5,60.5,NG_AZ South,5/1/2002,12/31/2050,Arizona Public Service Co,,No,32.927608,-111.588017,SundncGT1,55522,CT1,None,Natural Gas,Municipal,,
3711,SundanceAZ02,Sundance-CT2,14991,2,0 (Existing),TRUE,5.Dispatchable Thermal,AZPS,AZ-NM-NV,Pinal,AZ,No,0,CT-NatGas-Aero,Combustion Turbine-Nat Gas-Aero Derivative,Gas-Natural Gas,N/A,N/A,N/A,60.5,60.5,60.5,NG_AZ South,5/1/2002,12/31/2050,Arizona Public Service Co,,No,32.927608,-111.588017,SundncGT2,55522,CT2,None,Natural Gas,Municipal,,
3712,SundanceAZ03,Sundance-CT3,14992,3,0 (Existing),TRUE,5.Dispatchable Thermal,AZPS,AZ-NM-NV,Pinal,AZ,No,0,CT-NatGas-Aero,Combustion Turbine-Nat Gas-Aero Derivative,Gas-Natural Gas,N/A,N/A,N/A,60.5,60.5,60.5,NG_AZ South,5/1/2002,12/31/2050,Arizona Public Service Co,,No,32.927608,-111.588017,SundncGT3,55522,CT3,None,Natural Gas,Municipal,,
3713,SundanceAZ04,Sundance-CT4,14993,4,0 (Existing),TRUE,5.Dispatchable Thermal,AZPS,AZ-NM-NV,Pinal,AZ,No,0,CT-NatGas-Aero,Combustion Turbine-Nat Gas-Aero Derivative,Gas-Natural Gas,N/A,N/A,N/A,60.5,60.5,60.5,NG_AZ South,5/1/2002,12/31/2050,Arizona Public Service Co,,No,32.927608,-111.588017,SundncGT4,55522,CT4,None,Natural Gas,Municipal,,
3714,SundanceAZ05,Sundance-CT5,14994,5,0 (Existing),TRUE,5.Dispatchable Thermal,AZPS,AZ-NM-NV,Pinal,AZ,No,0,CT-NatGas-Aero,Combustion Turbine-Nat Gas-Aero Derivative,Gas-Natural Gas,N/A,N/A,N/A,60.5,60.5,60.5,NG_AZ South,5/1/2002,12/31/2050,Arizona Public Service Co,,No,32.927608,-111.588017,SundncGT5,55522,CT5,None,Natural Gas,Municipal,,
3715,SundanceAZ06,Sundance-CT6,14995,6,0 (Existing),TRUE,5.Dispatchable Thermal,AZPS,AZ-NM-NV,Pinal,AZ,No,0,CT-NatGas-Aero,Combustion Turbine-Nat Gas-Aero Derivative,Gas-Natural Gas,N/A,N/A,N/A,60.5,60.5,60.5,NG_AZ South,5/1/2002,12/31/2050,Arizona Public Service Co,,No,32.927608,-111.588017,SundncGT6,55522,CT6,None,Natural Gas,Municipal,,
3716,SundanceAZ07,Sundance-CT7,14996,7,0 (Existing),TRUE,5.Dispatchable Thermal,AZPS,AZ-NM-NV,Pinal,AZ,No,0,CT-NatGas-Aero,Combustion Turbine-Nat Gas-Aero Derivative,Gas-Natural Gas,N/A,N/A,N/A,60.5,60.5,60.5,NG_AZ South,5/1/2002,12/31/2050,Arizona Public Service Co,,No,32.927608,-111.588017,SundncGT7,55522,CT7,None,Natural Gas,Municipal,,
3717,SundanceAZ08,Sundance-CT8,14997,8,0 (Existing),TRUE,5.Dispatchable Thermal,AZPS,AZ-NM-NV,Pinal,AZ,No,64,CT-NatGas-Aero,Combustion Turbine-Nat Gas-Aero Derivative,Gas-Natural Gas,N/A,N/A,N/A,60.5,60.5,60.5,NG_AZ South,5/1/2002,12/31/2050,Arizona Public Service Co,,No,32.927608,-111.588017,SundncGT8,55522,CT8,None,Natural Gas,Municipal,,
3718,SundanceAZ09,Sundance-CT9,14998,9,0 (Existing),TRUE,5.Dispatchable Thermal,AZPS,AZ-NM-NV,Pinal,AZ,No,143,CT-NatGas-Aero,Combustion Turbine-Nat Gas-Aero Derivative,Gas-Natural Gas,N/A,N/A,N/A,60.5,60.5,60.5,NG_AZ South,5/1/2002,12/31/2050,Arizona Public Service Co,,No,32.927608,-111.588017,SundncGT9,55522,CT9,None,Natural Gas,Municipal,,
3719,SundanceAZ10,Sundance-CT10,14999,10,0 (Existing),TRUE,5.Dispatchable Thermal,AZPS,AZ-NM-NV,Pinal,AZ,No,0,CT-NatGas-Aero,Combustion Turbine-Nat Gas-Aero Derivative,Gas-Natural Gas,N/A,N/A,N/A,60.5,60.5,60.5,NG_AZ South,5/1/2002,12/31/2050,Arizona Public Service Co,,No,32.927608,-111.588017,SundncGT10,55522,CT10,None,Natural Gas,Municipal,,
3723,Magrath,Suncor Magrath-1,54251,1,0 (Existing),TRUE,1.Hourly Renewable,AESO,Alberta,??,AB,Yes,93066,WT-Onshore,Wind-Onshore,Wind,WT-E_AB08_2024[05],N/A,N/A,30,30,30,DefaultFuel,12/1/2004,12/1/2050,Alberta Int. Electric System,,YES,Confidential,Confidential,Magrath Wind,,,#N/A,#N/A,#N/A,,
3725,Sullivan_1,Sullivan-1,43557,T1,0 (Existing),TRUE,3.PLFHTC Hydro,PGE,NWPP,??,OR,No,9326,Hydro,Hydro,Water,None,Northwest,PLF K=0 (Flat),1.2,1.2,1.2,DefaultFuel,12/1/1952,12/31/2050,Portland General Electric Co,,No,45.354692,-122.620945,SULIVAN,3053,1,None,Hydropower,Surface Water,1,
3726,Sullivan_2,Sullivan-2,43557,T2,0 (Existing),TRUE,3.PLFHTC Hydro,PGE,NWPP,??,OR,No,9326,Hydro,Hydro,Water,None,Northwest,PLF K=0 (Flat),1.2,1.2,1.2,DefaultFuel,12/1/1952,12/31/2050,Portland General Electric Co,,No,45.354692,-122.620945,SULIVAN,3053,2,None,Hydropower,Surface Water,1,
3727,Sullivan_3,Sullivan-3,43557,T3,0 (Existing),TRUE,3.PLFHTC Hydro,PGE,NWPP,??,OR,No,9326,Hydro,Hydro,Water,None,Northwest,PLF K=0 (Flat),1.2,1.2,1.2,DefaultFuel,12/1/1952,12/31/2050,Portland General Electric Co,,No,45.354692,-122.620945,SULIVAN,3053,3,None,Hydropower,Surface Water,1,
3728,Sullivan_4,Sullivan-4,43557,T4,0 (Existing),TRUE,3.PLFHTC Hydro,PGE,NWPP,??,OR,No,9326,Hydro,Hydro,Water,None,Northwest,PLF K=0 (Flat),1.2,1.2,1.2,DefaultFuel,12/1/1952,12/31/2050,Portland General Electric Co,,No,45.354692,-122.620945,SULIVAN,3053,4,None,Hydropower,Surface Water,1,
3729,Sullivan_5,Sullivan-5,43557,T5,0 (Existing),TRUE,3.PLFHTC Hydro,PGE,NWPP,??,OR,No,9326,Hydro,Hydro,Water,None,Northwest,PLF K=0 (Flat),1.2,1.2,1.2,DefaultFuel,12/1/1952,12/31/2050,Portland General Electric Co,,No,45.354692,-122.620945,SULIVAN,3053,5,None,Hydropower,Surface Water,1,
3730,Sullivan_6,Sullivan-6,43557,T6,0 (Existing),TRUE,3.PLFHTC Hydro,PGE,NWPP,??,OR,No,9326,Hydro,Hydro,Water,None,Northwest,PLF K=0 (Flat),1.2,1.2,1.2,DefaultFuel,12/1/1952,12/31/2050,Portland General Electric Co,,No,45.354692,-122.620945,SULIVAN,3053,6,None,Hydropower,Surface Water,1,
3731,Sullivan_7,Sullivan-7,43557,T7,0 (Existing),TRUE,3.PLFHTC Hydro,PGE,NWPP,??,OR,No,9326,Hydro,Hydro,Water,None,Northwest,PLF K=0 (Flat),1.2,1.2,1.2,DefaultFuel,12/1/1952,12/31/2050,Portland General Electric Co,,No,45.354692,-122.620945,SULIVAN,3053,7,None,Hydropower,Surface Water,1,
3732,Sullivan_8,Sullivan-8,43557,T8,0 (Existing),TRUE,3.PLFHTC Hydro,PGE,NWPP,??,OR,No,9326,Hydro,Hydro,Water,None,Northwest,PLF K=0 (Flat),1.2,1.2,1.2,DefaultFuel,12/1/1952,12/31/2050,Portland General Electric Co,,No,45.354692,-122.620945,SULIVAN,3053,8,None,Hydropower,Surface Water,1,
3733,Sullivan_9,Sullivan-9,43557,T9,0 (Existing),TRUE,3.PLFHTC Hydro,PGE,NWPP,??,OR,No,7771,Hydro,Hydro,Water,None,Northwest,PLF K=0 (Flat),1,1,1,DefaultFuel,5/1/1924,12/31/2050,Portland General Electric Co,,No,45.354692,-122.620945,SULIVAN,3053,9,None,Hydropower,Surface Water,1,
3734,Sullivan_10,Sullivan-10,43557,H1,0 (Existing),TRUE,3.PLFHTC Hydro,PGE,NWPP,??,OR,No,9326,Hydro,Hydro,Water,None,Northwest,PLF K=0 (Flat),1.2,1.2,1.2,DefaultFuel,12/1/1952,12/31/2050,Portland General Electric Co,,No,45.354692,-122.620945,SULIVAN,3053,10,None,Hydropower,Surface Water,1,
3735,Sullivan_11,Sullivan-11,43557,H2,0 (Existing),TRUE,3.PLFHTC Hydro,PGE,NWPP,??,OR,No,9326,Hydro,Hydro,Water,None,Northwest,PLF K=0 (Flat),1.2,1.2,1.2,DefaultFuel,12/1/1952,12/31/2050,Portland General Electric Co,,No,45.354692,-122.620945,SULIVAN,3053,11,None,Hydropower,Surface Water,1,
3736,Sullivan_12,Sullivan-12,43557,H3,0 (Existing),TRUE,3.PLFHTC Hydro,PGE,NWPP,??,OR,No,9326,Hydro,Hydro,Water,None,Northwest,PLF K=0 (Flat),1.2,1.2,1.2,DefaultFuel,12/1/1952,12/31/2050,Portland General Electric Co,,No,45.354692,-122.620945,SULIVAN,3053,12,None,Hydropower,Surface Water,1,
3737,Sullivan_13,Sullivan-13,43557,H4,0 (Existing),TRUE,3.PLFHTC Hydro,PGE,NWPP,??,OR,No,9326,Hydro,Hydro,Water,None,Northwest,PLF K=0 (Flat),1.2,1.2,1.2,DefaultFuel,12/1/1952,12/31/2050,Portland General Electric Co,,No,45.354692,-122.620945,SULIVAN,3053,13,None,Hydropower,Surface Water,1,
3738,Summer_Falls1,Summer Falls Power Plant-1,46653,1,0 (Existing),TRUE,3.PLFHTC Hydro,TPWR,NWPP,??,WA,No,186422,Hydro,Hydro,Water,None,Northwest,PLF K=0 (Flat),47,47,47,DefaultFuel,1/1/1985,12/31/2050,Grand Coulee Project Hydroelectric Auth,,No,47.5296,-119.295569,Summer Falls,56695,1,None,Hydropower,Surface Water,1,
3739,Summer_Falls2,Summer Falls Power Plant-2,46655,1,0 (Existing),TRUE,3.PLFHTC Hydro,TPWR,NWPP,??,WA,No,186422,Hydro,Hydro,Water,None,Northwest,PLF K=0 (Flat),47,47,47,DefaultFuel,1/1/1985,12/31/2050,Grand Coulee Project Hydroelectric Auth,,No,47.5296,-119.295569,Summer Falls,56695,2,None,Hydropower,Surface Water,1,
3740,zySumasPowerCC-CT,Sumas Power Plant-GEN1,42021,1,0 (Existing),FALSE,7.Plant Parts,PSEI,NWPP,Whatcom,WA,No,0,CCPart-NatGas-Industrial,Combined Cycle-Gas Part-Industrial Frame,Gas-Natural Gas,None,N/A,N/A,101.5,101.5,101.5,NG_WA,3/1/1993,12/31/2050,Puget Sound Energy Inc,,No,48.99028,-122.258341,N/A,54476,GEN1,Recirculating,Natural Gas,Municipal,,
